toi,tid,tfopwg_disp,sectors,pl_orbper,pl_trandep,pl_rade
6006.01,123309556,KP,,2.5080815,1292.7152523,2.6163105
6007.01,279922257,PC,,949.7905952,3029.1585847,2.8632815
6008.01,286201103,CP,,0.8573727,2045.7091221,1.2465478
6009.01,128558444,PC,,1.5500607,2550.0,11.5208
601.01,141363913,PC,,3.477756,1177.0,11.3342
6010.01,199949052,PC,,0.5868508,1005.0,6.12033
6011.01,414019147,PC,,2.3179699,12009.0,14.5204
6012.01,432280671,PC,,16.2117629,3669.0022778,7.2826036
6013.01,53728859,KP,,3.2573898,13770.1931364,12.3569361
6014.01,57984377,KP,,2.5199146,12429.3724559,17.7001932
6015.01,288246496,KP,,4.304829,7531.4221197,13.8395402
6016.01,327369524,CP,,4.0236805,8925.0,14.9702
6017.01,291751373,KP,,2.5079177,6997.4591212,14.717643
6018.01,67881560,PC,,2.3322524,571.3138896,1.902342
6019.01,125520907,PC,,14.5478626,3222.8170072,12.189719
6259.01,294497466,PC,,3.2376482,698.0,5.6488
626.01,65412605,CP,,4.4010465,6903.0,19.7441
6260.01,60984804,PC,,2.3898191,210.0,2.32849
6261.01,181748381,PC,,5.4920894,3962.0,8.83359
6262.01,180575165,PC,,1.4945947,280.0,2.79068
6263.01,293547742,PC,,3.0178746,193.0,0.930891
6264.01,291471222,PC,,5.6928845,291.0,3.80626
6265.01,344927749,PC,,5.7935723,133.0,1.50725
6265.02,344927749,PC,,4.1793325,102.0,1.20236
6266.01,193023697,PC,,2.7895524,262.0,0.986147
6267.01,296737508,PC,,733.9910938,1675.0,4.8141
6268.01,434477274,PC,,2.8959153,7042.9351957,13.8781874
6269.01,168281028,KP,,4.3744614,3270.9828556,6.4637765
627.01,365781372,FP,,1.13889,5368.19,22.4869
6270.01,192976435,PC,,4.2275389,8677.549547,14.8654685
6271.01,134528212,PC,,1.604607,16676.380058,
6272.01,33303538,APC,,2.5141406,3574.8850313,17.7772903
6525.01,147193084,PC,,731.3548427,19143.0,15.334
6526.01,57694405,PC,,14.7478214,6095.0,7.68311
6527.01,437774844,PC,,5.389491,49190.0,14.3807
6528.01,363417404,PC,,1484.1934287,13469.0,8.94439
6529.01,54238138,PC,,7.4476397,1021.0,2.1911
653.01,33153766,FP,,0.68831,3983.64,21.715
6530.01,49066806,PC,,5.332805,1795.0,2.92256
6531.01,297853363,PC,,4.416076,7620.0,16.839
6532.01,72542131,PC,,5.4736892,14590.0,18.8155
6533.01,464544047,PC,,2.8656356,5530.0,11.1837
6534.01,459604398,PC,,3.4542618,5344.0,
6535.01,46104747,PC,,20.8359197,2451.0,7.56184
6536.01,280647591,PC,,4.2380294,4699.0,6.48085
6537.01,80384677,PC,,3.6477926,1747.0,3.9626
6538.01,306248357,PC,,5.7180689,2864.0,9.5585
6539.01,310497279,PC,,2.3645949,5263.0,14.3865
654.01,35009898,CP,,1.5275639,2892.4227936,2.6103318
6540.01,142171554,PC,,4.5127799,7453.0,10.6956
6541.01,457337619,PC,,5.8991458,275.0,1.10037
6771.01,61621800,PC,,6.8552506,4540.0,11.7073
6772.01,469813927,PC,,3.940549,3700.0,7.73812
6773.01,355138852,PC,,3.272056,7709.0,10.5823
6774.01,79660831,PC,,4.5833112,4988.0,9.62957
6775.01,100263315,APC,,0.5940157,4094.0,7.9118
6776.01,344552721,PC,,1.9519092,31413.0,10.4769
6777.01,32443914,PC,,3.3615701,6992.0,16.5271
6778.01,421990278,PC,,3.9718475,5487.0,8.29625
6779.01,467931774,PC,,1.3504913,9835.0,8.65039
678.01,294395926,PC,,11.3298459,821.128478,3.4134506
6780.01,419738713,PC,,13.4570562,11282.0,10.2486
6781.01,411955845,PC,,2.7638775,7451.0,11.9271
6782.01,254209017,PC,,1.7278017,17825.0,17.158
6783.01,291013124,PC,,6.0368213,108361.0,13.3128
6784.01,253857911,PC,,3.1539313,14772.0,15.5528
6785.01,219978369,PC,,16.2501976,2930.0,8.04744
6786.01,253788533,PC,,2.7142282,23021.0,17.7291
6787.01,201658484,PC,,2.9588636,8605.0,16.201
6788.01,319568755,PC,,24.092358,14405.0,12.4646
602.01,175176327,APC,,11.0998745,4867.1256349,27.7781976
6020.01,334597566,FP,,9.1099373,8817.0,13.5278
6021.01,291685334,KP,,2.0319883,12273.0056923,17.7163979
6022.01,455947620,PC,,1.9281092,107974.2359543,17.7947707
6022.02,455947620,PC,,1.5454492,4280.7714918,2.4829303
6023.01,341444900,FP,,9.0330414,227.0,7.35267
6024.01,56231866,FP,,2.7218347,560.0,14.1545
6025.01,439942982,PC,,1.0222806,1280.0,8.97675
6026.01,396234347,PC,,1.2757761,230.0,1.28307
6027.01,368678195,PC,,2.8406462,57872.8336091,24.2892126
6028.01,250707118,KP,,5.7238582,8682.2466029,11.6470757
6029.01,419523962,CP,,5.7998626,2387.0,11.022
603.01,262746281,CP,,16.1798603,2249.0,7.89958
6030.01,245392284,KP,,1.7442831,7445.2479047,15.3898195
6031.01,292152376,KP,,2.1499907,25640.8126075,20.6364944
6032.01,285466025,PC,,7.3723906,347.7876879,4.8405988
6033.01,67711670,PC,,18.0401494,5645.2975375,11.1154985
6273.01,142211778,KP,,3.052057,9403.0926011,13.6453428
6274.01,465933345,PC,,1.1109316,2227.4346262,12.8052345
6275.01,49043968,CP,,6.2462252,13270.5292659,13.4614756
6276.01,397362481,CP,,6.2031608,210.8404349,1.0214599
6276.02,397362481,CP,,4.466068,210.7032691,0.9794583
6276.03,397362481,PC,,7.8708661,190.7947353,1.0314874
6277.01,462206806,PC,,3.3733921,16371.2496269,14.5810502
6278.01,157230659,KP,,7.5337657,4697.1753086,10.611119
6279.01,449951606,FP,,5.1681189,1759.0,13.3663
628.01,281408474,CP,,3.4076,7500.0,12.1343
6280.01,370877263,FP,,15.9865412,1451.0,7.52088
6281.01,152569268,PC,,1.0542548,423.0,2.77385
6282.01,370009806,PC,,12.4751631,236.0,1.56473
6283.01,361218772,PC,,51.6708185,4697.0,12.8776
6284.01,286763141,PC,,3.4475935,320.0,0.830466
6285.01,308778563,PC,,6.8581311,2790.0,10.9703
6286.01,354285962,FP,,5.6289226,1850.0,8.93102
6542.01,255851356,FP,,2.4018591,655.0,10.1612
6543.01,390151888,PC,,15.5523703,723.0,3.54892
6544.01,161738745,PC,,3.6249482,748.0,5.1321
6545.01,72504017,PC,,5.6177467,670.0,5.60938
6546.01,9385460,KP,,3.3779614,7198.7471125,14.3326751
6547.01,915110182,KP,,1.4328255,51089.4348604,18.2238418
6548.01,302212110,PC,,8.5473,2857.1912379,10.3970349
6549.01,290777444,PC,,6.1079575,14668.3220679,19.1369245
655.01,35516889,KP,,0.7888389,22614.8958863,16.4131054
6550.01,133850380,PC,,6.9153868,5765.0,15.9616
6551.01,166527623,KP,,6.9593972,4826.8656037,9.3800527
6552.01,220460087,PC,,3.2706204,7558.7070106,13.5836554
6553.01,324422520,PC,,3.6342494,380.0,4.36152
6554.01,94483093,PC,,2.6141047,695.0,3.60255
6555.01,259606227,PC,,10.1298877,634.0,3.76774
6556.01,179739873,PC,,12.9623248,2427.0,5.94559
6557.01,141074654,PC,,12.5383316,846.0,3.44886
6823.01,259884973,PC,,2.8411187,1915.0,5.54834
6824.01,197642926,PC,,5.407469,13091.0,12.0272
6825.01,197598125,PC,,16.4547455,2186.0,4.11474
6826.01,55450156,PC,,6.4375108,730.0,2.10567
6827.01,302453291,PC,,4.4738444,2985.0,11.2091
6828.01,278666476,PC,,3.4894537,8533.0,11.1177
6829.01,469967533,PC,,23.842,12487.0,17.1852
683.01,437248515,KP,,3.4058895,15490.0795356,17.2861065
6830.01,29430403,PC,,1.8778647,15157.0212857,13.2226172
6831.01,380884709,PC,,57.1050077,3388.0,5.93946
6832.01,8995204,PC,,5.1392756,862.0,2.17365
6833.01,4610830,KP,,8.2616616,1343.0,3.30997
6834.01,49735922,KP,,6.3392677,1739.0,3.91968
6835.01,301235044,KP,,0.2803246,507.0,1.64829
6836.01,422618449,KP,,9.100412,1085.0,2.59387
6837.01,262584907,PC,,0.9494413,136.0,1.37109
6838.01,278892590,KP,,1.5109447,10693.4881603,1.2038917
6839.01,126982911,PC,,2.9944742,3499.7547124,8.6826968
6034.01,388076422,CP,,2.5761796,49904.2528728,12.1450869
6035.01,323194443,PC,,3.9074188,15476.6369436,
6036.01,129756316,APC,,6.5234669,7191.0,17.8406
6037.01,352924930,FP,,4.0158188,560.0,4.59761
6038.01,194736418,CP,,5.826731,1068.0,4.71778
6039.01,272050287,FP,,8.503614,1590.0,10.2441
604.01,145027461,FP,,1.07242,632.189,22.0397
6040.01,250839071,PC,,3.4926045,7071.0,15.6608
6041.01,192415680,PC,,1094.062167,2352.0,4.39378
6042.01,374919956,PC,,7.7966237,2000.0,18.0417
6043.01,453064665,KP,,2.6452121,10456.8418233,12.7803657
6044.01,356916207,PC,,2.2538642,383.7274369,2.1962137
6045.01,467649533,PC,,7.4826325,2569.9421713,11.8138164
6046.01,66296167,PC,,3.413702,15800.4739836,12.9118144
6047.01,115451738,PC,,2.0814345,16749.4607119,14.7083576
6048.01,280024247,PC,,5.4928246,1006.1582134,5.5323212
6049.01,353459965,KP,,10.8614911,11069.1320347,9.5731365
6287.01,22712134,PC,,1.640758,2129.0,8.61251
6288.01,240714633,PC,,18.0370154,8355.0,7.85944
6289.01,292469572,PC,,3.7077543,9913.0,11.5364
629.01,293853437,CP,,8.7179665,2420.0,12.3121
6290.01,256576519,PC,,17.6037996,882.0,2.74615
6291.01,26390980,PC,,5.2556421,4390.0,15.1084
6292.01,238751619,PC,,0.8236066,1090.0,5.5335
6293.01,34977731,PC,,13.3673993,10278.0,9.61997
6293.02,34977731,PC,,405.0756576,15337.0,9.31573
6294.01,434813314,PC,,9.288704,14044.0,9.62284
6295.01,456171328,PC,,1106.220834,6252.0,14.786
6296.01,373894336,PC,,4.2234273,7945.0,14.4033
6297.01,369907772,PC,,4.2771464,6104.0,13.316
6298.01,285233023,FP,,2.8577028,2695.0,7.78724
6299.01,285505979,PC,,4.7089027,2426.0,6.86414
630.01,123898871,APC,,4.9091704,13100.0,20.5266
6300.01,271747067,PC,,2.8976822,7602.0,20.1303
6301.01,326809267,PC,,7.1436336,5205.0,11.4874
6302.01,177712122,PC,,2.8465714,16671.0,12.8225
6558.01,420529106,PC,,9.5327064,1177.0,2.39108
6559.01,313671132,PC,,733.3796728,2996.0,6.17234
656.01,36734222,KP,,0.8134733,25866.83474,13.1118363
6560.01,47667,APC,,17.2051468,1975.0,8.17561
6561.01,3728481,PC,,3.1739329,1590.0,15.5264
6562.01,368713985,PC,,4.0947485,5981.4894009,17.3607607
6563.01,210441429,PC,,2.4053036,11063.0791519,19.9376761
6564.01,453668803,PC,,3.9854465,8800.6144816,16.4220671
6565.01,392914193,PC,,0.8778729,1704.0444879,6.173706
6566.01,121560868,PC,,7.5837846,3059.0689425,10.7098887
6567.01,366316586,PC,,4.9486116,6987.092161,10.6945832
6568.01,253126207,PC,,17.4368079,15418.7232538,18.6840757
6569.01,22560356,PC,,5.9337178,36149.0,19.9345
657.01,48103627,CP,,4.5696698,9861.079392,13.0582928
6570.01,73310180,PC,,10.9799801,4626.0,8.3173
6571.01,243550555,PC,,11.5379235,1405.0,3.827
6572.01,124617560,PC,,3.6462287,6153.0,14.2198
6789.01,90935909,PC,,4.2221583,7098.0,7.93123
679.01,308050066,FP,,11.1755425,7873.0,17.5706
6790.01,129458276,PC,,6.1030299,13335.0,16.3974
6791.01,101272159,PC,,18.8224069,13388.0,12.5063
6792.01,326327260,PC,,7.9605908,6040.0,5.94344
6793.01,352438619,PC,,6.5516113,6717.0,7.01051
6794.01,408609355,PC,,7.3099457,4484.0,12.4526
6795.01,269372232,PC,,2.1250402,8318.0,12.6314
6796.01,32046665,PC,,3.7871416,6722.0,8.91723
6797.01,164249928,APC,,0.9898852,4914.0,11.4457
6798.01,290403522,PC,,22.3751134,6829.0,12.8125
6799.01,387295547,PC,,0.664786,1215.0,5.36785
680.01,335499997,APC,,0.433569,741.9430791,4.8760213
6800.01,254174907,PC,,4.1518071,1556.0,10.2109
6801.01,90935995,PC,,1.2245052,24584.0,19.6011
6802.01,262470965,APC,,1.1079142,36019.0,12.7389
6803.01,166495921,PC,,3.3522572,6919.0,10.9307
6804.01,100264497,PC,,3.7724643,8796.0,13.0104
6805.01,112989868,APC,,1.040425,9568.0,11.6289
605.01,181304295,PC,,3.3840629,6449.0,16.52
6050.01,339207264,PC,,5.4823596,6502.5514222,15.2816665
6051.01,353960022,PC,,3.9200919,22430.0040626,22.5941886
6052.01,9443323,KP,,4.01357,8561.4394866,14.9544789
6053.01,66091052,APC,,2.2118281,2215.4831814,10.3424055
6054.01,392681545,CP,,7.4903271,225.5988767,2.5277726
6054.02,392681545,CP,,12.5759948,284.6855263,2.7981797
6055.01,355640518,PC,,0.8497194,69488.1410322,19.5460599
6056.01,102808276,PC,,3.1420495,18253.753966,12.6079161
6057.01,104734832,PC,,10.327438,1239.1563644,8.6575486
6058.01,144006874,PC,,2.3673691,592.0,3.89751
6059.01,321578632,PC,,6.3667329,778.0,2.19947
606.01,122262940,FP,,2.0034063,3372.0,30.4003
6060.01,428867906,PC,,3.3906311,720.0,8.3102
6061.01,239823606,PC,,8.1309123,313.0,1.51687
6062.01,122629761,PC,,8.2125318,898.0,2.68623
6063.01,67031480,PC,,2.1142179,949.0,17.3594
6303.01,186810676,PC,,9.4852479,32417.0,12.3024
6304.01,186989177,PC,,3.645356,4942.0,12.1687
6305.01,320505267,PC,,6.6245939,3526.0,8.74267
6306.01,445370101,PC,,3.662222,4017.0,13.3765
6307.01,202869426,PC,,2.4589458,31394.0,12.6341
6308.01,301414902,PC,,1.7555108,13415.0,10.7893
6309.01,412887082,PC,,28.8005547,7292.0,12.6164
631.01,97158538,FP,,2.5950747,665.2502774,5.9382555
6310.01,353893493,PC,,3.3528597,1762.0,3.27543
6311.01,52260140,PC,,6.2808216,7787.0,10.0476
6312.01,470724594,PC,,16.8498547,3933.0,15.5178
6313.01,192487723,PC,,4.9570983,4860.0,15.9349
6314.01,272218608,PC,,3.1777383,8754.0,19.2706
6315.01,354742440,PC,,4.4532909,2866.0,13.8211
6316.01,444753130,PC,,3.0057526,12169.0,17.9698
6317.01,85281192,PC,,4.244335,18385.0,7.13409
6318.01,292852583,PC,,5.8310296,2116.0,7.23053
6319.01,12980264,PC,,3.2964006,5999.0,16.9987
632.01,349790953,FP,,1.5521101,5430.0,208.489
6573.01,419503191,PC,,8.1618477,4647.0,11.849
6574.01,464542805,PC,,13.0953097,3028.0,8.3339
6575.01,272251987,PC,,3.3047459,1724.0,4.70927
6576.01,304363215,PC,,19.3111424,18500.0,9.91342
6577.01,144321743,PC,,729.9391752,10806.0,15.2287
6578.01,144077896,PC,,2.7543175,1368.0,2.11364
6579.01,308010949,PC,,3.4732477,6428.0,13.0505
658.01,48476907,FP,,4.7192734,1557.0,7.15211
6580.01,170627138,PC,,10.9600975,4111.0,9.91407
6581.01,94012094,PC,,4.9156665,2218.0,5.59825
6582.01,438629686,PC,,19.6500878,2605.0,14.4539
6583.01,377771417,PC,,7.447404,6142.0,13.1669
6584.01,374155286,PC,,3.6850751,4456.0,10.2036
6585.01,162729620,FP,,13.4364908,4735.0,9.8672
6586.01,363259409,PC,,5.0953453,5956.0,12.0431
6587.01,131312528,PC,,17.0116833,9188.0,8.55494
6588.01,289389326,PC,,1.7988855,38230.0,13.2509
6589.01,91794828,PC,,3.0589547,12864.0,17.6594
659.01,48476908,PC,,4.7192771,2856.0,9.68968
6806.01,144327080,APC,,23.2490769,48641.0,15.7473
6807.01,441076258,PC,,6.6210878,13071.0,9.48332
6808.01,261680542,PC,,3.0449187,19894.0,20.761
6809.01,29821723,PC,,2.6855972,31004.0,11.0734
681.01,410450228,PC,,15.7784931,6805.627558,18.2872401
6810.01,214515989,PC,,11.3498282,10625.0,12.2742
6811.01,129711632,PC,,1.1602698,18692.0,18.336
6812.01,92443533,PC,,12.6357243,8255.0,13.1329
6813.01,364267778,PC,,2.3557153,740.0,1.98374
6814.01,211352962,PC,,0.7941828,2393.0,8.86489
6815.01,233964924,PC,,17.9217736,44474.0,16.7867
6816.01,278525028,PC,,10.9267866,9304.0,13.7902
6817.01,402027382,PC,,3.1998039,3672.0,6.9761
6818.01,281666033,PC,,10.1956949,3293.0,7.45333
6819.01,327917279,PC,,8.5467163,2387.0,6.73372
682.01,429304876,CP,,6.8392388,1213.0,3.74186
6820.01,350821320,PC,,2.014214,971.0,2.55092
6821.01,197643976,KP,,3.535713,3116.0,4.58576
6822.01,261679541,PC,,2.7492112,26414.0,10.486
6064.01,428767018,PC,,15.3058859,6498.0,13.4962
6065.01,172033454,PC,,8.2065998,417.0,4.6173
6066.01,219697927,PC,,1.8330979,168.0,1.87367
6067.01,198458010,PC,,87.2129046,659.0,2.89746
6068.01,400093502,PC,,10.66839,460.0,2.81276
6069.01,259099556,FA,,1.6290926,411.7525108,3.94559
607.01,153651591,FP,,2.1456324,1438.6746953,11.0288578
6070.01,29106627,PC,,9.5128916,1191.6067436,2.7531721
6071.01,440624788,PC,,5.3664457,8748.7436413,10.9418064
6072.01,147797743,KP,,3.691559,16316.0231993,14.7244708
6073.01,271424111,KP,,3.2687063,9692.5415934,15.0466879
6074.01,99896567,PC,,12.1324506,171.2764262,1.5690907
6075.01,424388628,PC,,832.9236254,594.2376069,1.7373781
6076.01,308301091,PC,,720.5742399,1456.9031847,5.3917254
6077.01,196066560,PC,,2.2111104,1956.0116833,2.9944585
6078.01,119973835,PC,,9.6703611,684.0,2.23934
6320.01,196474344,PC,,3.6360128,14704.0,18.9197
6321.01,301991463,PC,,2.9086778,10323.0,12.2888
6322.01,270132709,PC,,4.2807899,5943.0,11.9706
6323.01,63586213,PC,,4.071096,5872.0,13.9361
6324.01,372207328,CP,,0.2792211,779.0,1.05678
6325.01,200775844,PC,,3.7307609,12648.0,6.78569
6326.01,307201632,PC,,2.3556749,9377.0,16.7502
6327.01,196973090,PC,,10.4612769,9238.0,9.72119
6328.01,249884767,PC,,16.672227,3851.0,11.748
6329.01,283845022,PC,,15.2334037,3624.0,13.7686
633.01,348755723,FP,,4.503645,12525.725237,11.197034
6330.01,308120029,PC,,6.8498533,33133.0,10.4676
6331.01,415875608,PC,,5.4454541,5731.0,7.92255
6332.01,101133275,PC,,1.6630135,5964.0,16.7474
6333.01,5724439,PC,,2.7205913,905.0,3.02214
6334.01,63718617,PC,,3.8363055,3861.0,18.8534
6335.01,407156755,PC,,4.7924038,2562.0,11.263
6336.01,327126871,PC,,39.810528,3102.0,12.8908
6337.01,381591826,PC,,6.8793455,16480.0,9.84834
6590.01,72123144,PC,,7.0911739,8187.0,14.5208
6591.01,463868678,PC,,5.7881587,1372.0,11.6578
6592.01,398945279,PC,,9.5098954,6596.0,16.5009
6593.01,241297273,PC,,8.4325164,8796.0,9.45527
6594.01,49411575,PC,,2.67581,9116.0,15.7041
6595.01,361344753,PC,,7.5138657,1104.0,3.23033
6596.01,306249066,PC,,26.1622122,6329.0,10.1227
6597.01,131195882,PC,,0.9097915,3698.0,6.92737
6598.01,22452837,PC,,10.8089555,6392.0,11.7906
6599.01,166145361,PC,,2.2059167,2594.7383621,1.0369208
660.01,53189332,KP,,9.2897006,6241.2619064,11.4812614
6600.01,325647810,PC,,3.8030207,2103.0,4.18884
6601.01,167573692,PC,,32.5444769,101822.0,11.9952
6602.01,392027961,PC,,1.5840089,1137.0,5.90757
6603.01,90048949,PC,,5.015806,4470.0,14.6529
6604.01,56884,PC,,3.917482,8397.0,13.4773
6605.01,263207857,PC,,12.2981251,14968.0,9.70951
6606.01,242532142,PC,,2.5354002,11001.0,15.299
5828.01,351077390,PC,,1.1951761,2970.0,4.46821
5829.01,363029616,PC,,1.3502386,1650.0,9.28384
583.01,131743355,PC,,6.5604227,4049.0,11.1988
5830.01,224418572,FP,,2.8465928,2110.0,8.8779
5831.01,308504559,PC,,3.7846792,5870.0,12.2675
5832.01,287934343,PC,,5.1357505,11560.0,13.7192
5833.01,213875310,PC,,2.6721807,15750.0,13.6986
5834.01,281118572,PC,,3.5242025,23590.0,12.31
5835.01,346859243,PC,,6.4226101,16970.0,13.4185
5836.01,354727907,PC,,8.4498763,71390.0,11.6649
5837.01,395143000,PC,,2.9665122,8220.0,13.1813
5838.01,222485202,PC,,3.5982966,28570.0,13.0275
5839.01,355732304,FP,,2.5411063,8720.0,16.4931
584.01,74482749,FP,,1.2622658,3711.7152579,28.2499512
5840.01,68345291,PC,,4.006489,11560.0,16.2059
5841.01,350882505,PC,,4.2025514,3360.0,10.5624
5842.01,23937608,PC,,2.8091879,3080.0,5.92308
5843.01,24113219,PC,,4.197866,10650.0,12.6868
5844.01,230292034,PC,,6.0671557,2080.0,6.40583
6078.02,119973835,PC,,25.0882806,705.0,3.89809
6079.01,272670038,PC,,104.2892798,2021.5793679,7.5126605
608.01,186547153,APC,,1.1908287,2040.0,14.221
6080.01,116048097,PC,,8.0555716,913.8621738,3.3778836
6081.01,271431851,KP,,7.8864218,6241.5672443,12.4048291
6082.01,199712572,PC,,3.5941651,100.0,1.31196
6083.01,299089652,KP,,,3608.2663496,6.0762071
6084.01,294283951,FP,,4.3724063,1642.1950326,10.7278887
6085.01,160223936,PC,,,317.9766458,1.4099651
6086.01,18318288,CP,,1.3888584,1372.5136834,0.9650619
6087.01,48448369,KP,,,2097.1164668,5.0218625
6088.01,122375047,KP,,9.2866733,713.8494352,2.6996251
6089.01,350814622,KP,,3.2135636,654.7322821,4.1549554
609.01,134404603,APC,,4.9699991,12601.0,21.4073
6090.01,268159158,KP,,4.7082414,10708.303583,15.2797869
6091.01,336255880,PC,,5.1855507,1496.7919264,2.4406793
6338.01,186715217,APC,,1.4491171,23384.0,10.794
6339.01,332496784,PC,,2.5938771,974.0,4.93408
634.01,344926234,FA,,0.49359,246.702105,1.733849
6340.01,376765646,PC,,8.2686298,3650.0,15.9425
6341.01,285328782,PC,,2.7182588,12333.0,20.77
6342.01,184739529,APC,,9.3568116,28673.0,13.6687
6343.01,256349966,FP,,14.5877856,3374.0,10.1617
6344.01,327093061,PC,,3.5297965,11120.0,15.5125
6345.01,241062925,PC,,6.2378654,1802.0,4.55893
6346.01,260040728,PC,,6.3111727,14495.0,14.8439
6347.01,467690903,PC,,3.9332583,5042.0,14.1242
6348.01,321258259,PC,,3.6894234,5484.0,16.5011
6349.01,470450936,PC,,2.7934699,2479.0,5.70537
635.01,286132427,FA,,0.493379,194.341058,1.503946
6350.01,266609407,PC,,2.4766677,9727.0,11.4749
6351.01,392674549,PC,,6.7510278,6350.0,13.8093
6352.01,459102737,APC,,7.4562671,3106.0,6.40887
6353.01,259810421,PC,,2.5048108,6195.0,12.5335
6354.01,355418639,PC,,18.7541398,6338.0,11.641
6607.01,400968492,PC,,11.1860909,4416.0,10.3662
6608.01,366315051,PC,,7.3144752,19146.0,13.336
6609.01,291668351,PC,,12.9414603,13164.0,10.6791
661.01,53735810,KP,,4.0860495,7083.7091188,13.0323437
6610.01,289076007,PC,,3.1651539,8746.0,14.2867
6611.01,403368444,PC,,6.5568726,8511.0,12.6672
6612.01,76706043,PC,,2.3207203,12787.0,14.0426
6613.01,426904354,PC,,2.5001306,16650.0,17.7461
6614.01,149179763,PC,,25.0709977,12286.0,11.9941
6615.01,145804834,PC,,3.5911377,13850.0,11.6235
6616.01,349503728,PC,,1.1235117,48991.0,12.5587
6617.01,439381274,PC,,4.315664,3530.0,8.30372
6618.01,350432166,PC,,35.7890963,2255.7900517,9.2051754
6619.01,399195246,PC,,1.6930171,10940.0,16.2172
662.01,54085154,FP,,1.0014437,416.0,4.71785
6620.01,241592217,PC,,3.8647617,7591.0,13.7097
6621.01,374908396,PC,,4.2807848,2031.0,2.8386
6622.01,260539542,PC,,37.8575614,5180.0,7.35774
6623.01,207937389,PC,,3.1791661,16245.0,12.9563
5845.01,209935997,PC,,1.9081122,2660.0,18.193
5846.01,75784122,PC,,10.5353472,9570.0,15.2166
5847.01,95574586,PC,,2.5641981,2840.0,6.33611
5848.01,808243,PC,,1.5101054,13090.0,19.2985
5849.01,71459120,PC,,3.9964264,12340.0,13.0504
585.01,190990336,APC,,5.547255,11569.0,19.6103
5850.01,151728428,FP,,3.9997367,7460.0,13.8899
5851.01,277329402,PC,,4.5049415,14400.0,11.5788
5852.01,387844266,PC,,3.9956793,38380.0,13.077
5853.01,278623780,PC,,3.7219898,15860.0,12.8025
5854.01,346154016,PC,,4.449914,13550.0,14.3475
5855.01,41422753,FP,,2.4710528,5420.0,12.1002
5856.01,3680800,PC,,0.5498864,1110.0,4.44804
5857.01,336072306,PC,,3.415047,8610.0,11.3277
5858.01,256046749,PC,,7.1476512,13510.0,11.017
5859.01,114947483,PC,,3.3787501,9480.0,6.36345
586.01,131979339,FP,,22.6384642,4982.0,28.0326
5860.01,462372373,APC,,5.2498931,9200.0,12.9409
5861.01,11034516,PC,,14.3033451,26130.0,17.1437
6092.01,339591840,FP,,,12855.6961211,5.1306856
6093.01,97165413,PC,,1.2710408,1115.0,7.85938
6094.01,35883621,FP,,3.0519843,892.0,12.1856
6095.01,157081737,PC,,2.1613171,529.0,1.86733
6096.01,262781201,FP,,1.3154261,285.0,2.42354
6097.01,293743169,PC,,1.1256838,3620.0,10.2362
6098.01,269341832,PC,,2.7297541,362.0,2.11652
6099.01,118914286,PC,,5.2887576,598.0,1.80945
610.01,80275202,FP,,3.6649528,3865.0,16.4945
6100.01,170434745,PC,,1.2280156,1316.7462021,3.2034237
6101.01,19342878,CP,,1.3328252,19240.1766706,15.3206915
6102.01,55849732,PC,,5.3708293,14601.0562246,12.0561316
6103.01,92590258,PC,,3.2422424,10616.2597804,13.8082328
6104.01,265010875,PC,,6.4095555,2845.1432466,17.4517774
6105.01,182405015,PC,,3.1122458,14146.4724409,14.4173412
6106.01,258234731,APC,,6.4240944,19637.6137844,14.8362261
6107.01,152245179,PC,,3.7899018,7609.2687873,23.926255
6355.01,98613492,FP,,1.0617107,2369.0,5.85456
6356.01,9136777,PC,,3.7799201,16559.0,16.2502
6357.01,122881136,PC,,5.1941869,5955.0,10.8037
6358.01,259708416,PC,,5.3802465,3829.0,13.5242
6359.01,267617257,PC,,2.4398136,4363.0,11.128
636.01,146463781,FP,,0.417921,41644.893112,5.657227
6360.01,458987621,PC,,1.9765848,3430.0,8.95604
6361.01,450308346,PC,,5.9419732,21804.0,12.3895
6362.01,148514918,PC,,6.0602101,8917.0,11.0384
6363.01,311284709,PC,,6.583694,4902.0,19.1169
6364.01,407517154,PC,,25.8866192,13915.0,11.2641
6365.01,272994016,PC,,3.0496565,6761.0,13.7764
6366.01,279851358,APC,,18.893475,6252.0,
6367.01,259502942,PC,,2.1653281,18747.0,7.31275
6368.01,274002141,FP,,1.6197991,31095.0,11.4253
6369.01,274472658,PC,,13.2329062,3001.0,7.5049
637.01,133334108,PC,,2.8579169,529.0,
6370.01,251705938,PC,,2.9124991,7343.0,16.4233
6371.01,279725262,PC,,1.8597817,5579.0,13.3278
6624.01,443199889,PC,,10.3031578,3072.0,11.0446
6625.01,258409964,PC,,5.4863844,8862.0,14.247
6626.01,148691985,PC,,1.2864856,104433.0,14.0003
6627.01,411463659,PC,,4.8934688,9659.0,15.84
6628.01,75650448,CP,,18.184189,9343.0,9.90639
6629.01,160442729,PC,,4.3664669,26747.0,9.52505
663.01,54962195,CP,,2.5989031,1953.2615465,2.4312854
663.02,54962195,CP,,4.6955986,1969.101717,2.6626375
663.03,54962195,CP,,7.1024749,1317.715762,1.9895244
6630.01,312612366,PC,,7.7103227,6083.0,8.52513
6631.01,457446242,PC,,3.4714821,9502.0,13.2477
6632.01,292349703,PC,,5.8778295,1326.0,11.2784
